probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,target_type,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.9000000000000002,0.06121750282584123,0.763479806103817,0.7620505992010652,0.17367862020130495,0.2828850352185196,263816,5361,81686,17169,lightgbm,exact_hour,neighbor_grid,3,validation,368032,0.26860436049039216,0.8247065040070408,0.6158251846830691,0.18118362844868846
0.1,0.5475366272498043,0.5981762455438657,0.2813394802268859,0.9486939205810003,0.4339801737666016,163455,144818,3066,56693,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.15000000000000002,0.487473915311712,0.6498266455090862,0.3073754500964293,0.9227898726551649,0.46114607070432545,184012,124261,4614,55145,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.20000000000000004,0.4369103773584906,0.6898965307364577,0.3309390100561578,0.8904767482722268,0.48254411578011935,200690,107583,6545,53214,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.25000000000000006,0.3945607990609512,0.7213557516737675,0.35265923380460157,0.8569420505697887,0.4996828804215251,214272,94001,8549,51210,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.30000000000000004,0.35556419007042867,0.7477501956351622,0.37361587663057183,0.8181361803243026,0.5129735911613803,226305,81968,10868,48891,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.3500000000000001,0.31913257542822365,0.7693244065733414,0.39298941686320255,0.7723857494268646,0.5209299700919813,236979,71294,13602,46157,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.40000000000000013,0.2831058168854882,0.7892710416485523,0.4145999692874693,0.7228701952843923,0.5269623241090325,247279,60994,16561,43198,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.45000000000000007,0.24769041822450222,0.8069434179636553,0.438063581912723,0.6682340735286735,0.5292047946884711,257048,51225,19826,39933,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.5000000000000001,0.21388629249630467,0.8213633597078515,0.46198406951484433,0.6085443196840643,0.5252318091221584,265922,42351,23393,36366,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.5500000000000002,0.18237544561342492,0.83329982175463,0.4881406436233611,0.5482688800013387,0.5164605647900756,273917,34356,26995,32764,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.6000000000000002,0.1524948917485436,0.8420952525867316,0.5146553106569499,0.4833414213758597,0.4985071020520875,281034,27239,30875,28884,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.6500000000000001,0.1235463220589514,0.8486327275889053,0.5445468341067541,0.4143308957646547,0.47059717945793894,287564,20709,34999,24760,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.7000000000000002,0.09617913659681766,0.8522682810190418,0.5761222702488912,0.34125403704881274,0.4286224725713565,293269,15004,39366,20393,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.7500000000000002,0.070830797321972,0.8534665463872707,0.6118229246585852,0.2668886694891146,0.3716546075244387,298154,10119,43810,15949,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
0.8000000000000002,0.047865403008434046,0.8522492609338318,0.652758855585831,0.19242289864288226,0.29722778675282713,302156,6117,48260,11499,lightgbm,exact_hour,neighbor_grid,3,test,368032,0.16237446743761413,0.8538745932055664,0.5137788770238069,0.11847860161658955
