rain_threshold,strong_threshold,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,horizon_h
0.5999999999999999,0.7000000000000001,0.5287621528524481,0.19000925069380203,0.11609767126384807,2
0.5999999999999999,0.7500000000000001,0.5180553312658904,0.24161341853035143,0.06839249378250056,2
0.6499999999999999,0.05,0.3286222031614268,0.05540506601607348,0.6982817092471173,2
0.6499999999999999,0.1,0.3542094279282881,0.05858756465744748,0.6901424372597784,2
0.6499999999999999,0.15000000000000002,0.3860610963285145,0.06322480521275126,0.6723943025096089,2
0.6499999999999999,0.2,0.41491468675116777,0.06802575362681043,0.6461677594392946,2
0.6499999999999999,0.25,0.4388589100619797,0.07286240374958151,0.6150802622654307,2
0.6499999999999999,0.3,0.45950726413169196,0.07758396250976309,0.5726882206647073,2
0.6499999999999999,0.35000000000000003,0.47766610781537366,0.08305399044290707,0.52656567940312,2
0.6499999999999999,0.4,0.4930412766142609,0.08889741621898184,0.4713995026000452,2
0.6499999999999999,0.45,0.505749209644053,0.09509827262386583,0.40639837214560254,2
0.6499999999999999,0.5,0.5169557850034662,0.1037534435261708,0.34060592358127967,2
0.6499999999999999,0.55,0.5251168939011596,0.1143099068585944,0.2747004295726882,2
0.6499999999999999,0.6000000000000001,0.5318123078737679,0.13225250086236634,0.2167081166628985,2
0.6499999999999999,0.6500000000000001,0.5350897853328713,0.1589352772255357,0.1626723943025096,2
0.6499999999999999,0.7000000000000001,0.5324838714589354,0.1958663318524242,0.11462808048835632,2
0.6499999999999999,0.7500000000000001,0.5215957015320957,0.2461981093300452,0.06771422111688899,2
0.7,0.05,0.33083134309371437,0.058576331093438544,0.6444720777752656,2
0.7,0.1,0.35258134363503363,0.061520534070984394,0.6385937146732986,2
0.7,0.15000000000000002,0.38303662153369644,0.06626354245401865,0.6243499886954555,2
0.7,0.2,0.4118530345420574,0.0712944584517998,0.6009495817318562,2
0.7,0.25,0.4362711353267004,0.07642514409874158,0.5725751752204387,2
0.7,0.3,0.4574861094540905,0.08155550952775477,0.534139724169116,2
0.7,0.35000000000000003,0.4761078337359312,0.0872236612252274,0.4910694099027809,2
0.7,0.4,0.49202277189916055,0.09362334828173338,0.44132941442459866,2
0.7,0.45,0.5051413040605859,0.10016615238547354,0.38164141985078004,2
0.7,0.5,0.516660943890061,0.10932154526234865,0.32150124349988696,2
0.7,0.55,0.5252731702934429,0.1208900005210776,0.2622654307031427,2
0.7,0.6000000000000001,0.531752557313868,0.13892034730086825,0.20800361745421658,2
0.7,0.6500000000000001,0.5346090984597821,0.16471006759160442,0.1570201220890798,2
0.7,0.7000000000000001,0.5316520788271966,0.1999187322226737,0.11123671716029844,2
0.7,0.7500000000000001,0.5210273143661293,0.24936170212765957,0.06624463034139724,2
0.7499999999999998,0.05,0.33251346899069395,0.0623917231018984,0.5821840379832692,2
0.7499999999999998,0.1,0.35041883011769764,0.06515263385696464,0.5785665837666742,2
0.7499999999999998,0.15000000000000002,0.377800009520097,0.06991351336295142,0.5674881302283518,2
0.7499999999999998,0.2,0.4057584575884834,0.07516928620239796,0.5471399502600045,2
0.7499999999999998,0.25,0.429994368904671,0.08063700266871326,0.5226090888537192,2
0.7499999999999998,0.3,0.45142522117147504,0.08632648993422364,0.48959981912728917,2
0.7499999999999998,0.35000000000000003,0.47028098597047957,0.09240137062418967,0.45116436807596655,2
0.7499999999999998,0.4,0.48653880974100594,0.09927887261917868,0.4077549174768257,2
0.7499999999999998,0.45,0.4999318819142373,0.10629734848484848,0.35530183133619714,2
0.7499999999999998,0.5,0.5119359060559301,0.11625881738221719,0.30183133619715125,2
0.7499999999999998,0.55,0.5207883941707633,0.12857728097383977,0.24836084105810535,2
0.7499999999999998,0.6000000000000001,0.5272719308545526,0.14721873693015475,0.19895998191272893,2
0.7499999999999998,0.6500000000000001,0.5299270365369124,0.1732283464566929,0.1517069862084558,2
0.7499999999999998,0.7000000000000001,0.5271966419901444,0.20921678926871484,0.1093149446077323,2
0.7499999999999998,0.7500000000000001,0.5164542706503404,0.2565352237483385,0.06545331223151707,2
0.7999999999999998,0.05,0.3336429892910296,0.06657938196479847,0.505878363101967,2
0.7999999999999998,0.1,0.34703693389756496,0.06896498319627066,0.5033913633280579,2
0.7999999999999998,0.15000000000000002,0.37026438409288703,0.07349804329935,0.494686864119376,2
0.7999999999999998,0.2,0.39581984925919617,0.07892433469281337,0.47908659281030974,2
0.7999999999999998,0.25,0.4190854765544239,0.08459145106391865,0.4579470947320823,2
0.7999999999999998,0.3,0.4402167488723195,0.09097185848292938,0.43194664255030524,2
0.7999999999999998,0.35000000000000003,0.45891457366992205,0.09763362568260797,0.40018087271082975,2
0.7999999999999998,0.4,0.47519064026309515,0.1052150940934738,0.3646846032104906,2
0.7999999999999998,0.45,0.4888787797823723,0.11310257123554425,0.32172733438842416,2
0.7999999999999998,0.5,0.5009159663541308,0.12351688469729237,0.2753787022382998,2
0.7999999999999998,0.55,0.5102349961705386,0.13707774256624639,0.22982138819805562,2
0.7999999999999998,0.6000000000000001,0.5166901067763815,0.15638328120557293,0.18652498304318335,2
0.7999999999999998,0.6500000000000001,0.519409194616632,0.18309254756115004,0.14469816866380286,2
0.7999999999999998,0.7000000000000001,0.5166784863344663,0.2185089974293059,0.10569749039113724,2
0.7999999999999998,0.7500000000000001,0.5064461644801713,0.26588785046728974,0.06432285778883111,2
0.2,0.05,0.23128234161468042,0.034318901795142555,0.9405380963147185,3
0.2,0.1,0.2630735270629326,0.03656569197100629,0.9198507800135655,3
0.2,0.15000000000000002,0.2925830548364769,0.03915218431122449,0.8883111010626272,3
0.2,0.2,0.31448547589706893,0.041640389019816114,0.8508930590097219,3
0.2,0.25,0.3315001794546896,0.04392274949348501,0.8013791544200769,3
0.2,0.3,0.3445935140255865,0.046046793345822824,0.7390911146280805,3
0.2,0.35000000000000003,0.3563488162913874,0.04850182524969579,0.6713768935111915,3
0.2,0.4,0.36656923955742937,0.05068184467151016,0.5898711281935338,3
0.2,0.45,0.3752152737160573,0.05350909810601063,0.5042957268822067,3
0.2,0.5,0.38256335378035367,0.057262261472953796,0.410468008139272,3
0.2,0.55,0.388563152832184,0.06282227376100516,0.31539678950938277,3
0.2,0.6000000000000001,0.39252847516514705,0.07077924374801033,0.22620393398146055,3
0.2,0.6500000000000001,0.39468599602833465,0.08545197740112995,0.15046348632150125,3
0.2,0.7000000000000001,0.3911522737295579,0.10685625791918907,0.08580149219986434,3
0.2,0.7500000000000001,0.3790218105400985,0.13008130081300814,0.036174542165950715,3
0.25,0.05,0.24734555602897776,0.035728087124538906,0.9197377345692969,3
0.25,0.1,0.279089629679447,0.03799294109780735,0.899276509156681,3
0.25,0.15000000000000002,0.3092205037579956,0.04072230263123015,0.8683020574270857,3
0.25,0.2,0.3319821849108488,0.043302332977977774,0.8311101062627176,3
0.25,0.25,0.34980299309088564,0.045645835806915475,0.7822744743386841,3
0.25,0.3,0.3635761909894069,0.04780610676722167,0.7208907981008366,3
0.25,0.35000000000000003,0.37584576848955026,0.05030555386527813,0.6541939859823649,3
0.25,0.4,0.38647398654217047,0.05248518813396338,0.5738186751073932,3
0.25,0.45,0.3956370087944186,0.055458342380544874,0.4908433190142437,3
0.25,0.5,0.40331252141277507,0.059325880474069094,0.3989373728238752,3
0.25,0.55,0.4095871098695451,0.06522052811312587,0.3065792448564323,3
0.25,0.6000000000000001,0.4135518504026458,0.07344418772016212,0.21919511643680759,3
0.25,0.6500000000000001,0.41539253959663996,0.08837113117805198,0.14492425955234003,3
0.25,0.7000000000000001,0.41127951512397964,0.10940556809631302,0.08218403798326927,3
0.25,0.7500000000000001,0.3993516798320694,0.13307659392383397,0.03515713316753335,3
0.3,0.05,0.2614360805862824,0.037400494420182104,0.9013113271535157,3
0.3,0.1,0.2929266623666738,0.03970580750241767,0.8818675107393172,3
0.3,0.15000000000000002,0.32369486587812396,0.042590613212082136,0.8513452407867963,3
0.3,0.2,0.347251184195098,0.04533526320757685,0.8143793805109654,3
0.3,0.25,0.3658001148785098,0.047816915815984594,0.7662220212525436,3
0.3,0.3,0.38028618273730214,0.0500886133810215,0.7060818449016505,3
0.3,0.35000000000000003,0.3932403048475324,0.0527906976744186,0.6415328962242821,3
0.3,0.4,0.40440417625626573,0.05507808173662643,0.5621749943477278,3
0.3,0.45,0.41406705258702403,0.058255485850478045,0.4807822744743387,3
0.3,0.5,0.42217616034969846,0.06241531930268268,0.3905720099479991,3
0.3,0.55,0.4287571901325591,0.06882958582950803,0.3000226090888537,3
0.3,0.6000000000000001,0.43288449132302004,0.07771723544594207,0.21444720777752657,3
0.3,0.6500000000000001,0.4346855767576401,0.09380134428678118,0.14198507800135654,3
0.3,0.7000000000000001,0.4301725558045006,0.1157332470055034,0.08082749265204613,3
0.3,0.7500000000000001,0.41789845806513903,0.13999088007295943,0.03470495139045896,3
0.35,0.05,0.27361076569545,0.03896928090419611,0.874632602306127,3
0.35,0.1,0.30472853199932903,0.041301599755895556,0.8568844675559575,3
0.35,0.15000000000000002,0.33618230598422466,0.04435933485237795,0.8274926520461225,3
0.35,0.2,0.3605891185258257,0.047317887283022185,0.7916572462129776,3
0.35,0.25,0.3799169350185514,0.05005350678132044,0.7455347049513905,3
0.35,0.3,0.39505284667323254,0.05249246344012646,0.6869771648202577,3
0.35,0.35000000000000003,0.40868248098935395,0.05537393955195443,0.624236943251187,3
0.35,0.4,0.4204335253920998,0.05793197572100708,0.5470269048157359,3
0.35,0.45,0.43058084006969294,0.06138122613901392,0.46710377571783857,3
0.35,0.5,0.43920693610038714,0.06603625211339598,0.3797196472982139,3
0.35,0.55,0.4462624693984878,0.07326194118646949,0.2923355188785892,3
0.35,0.6000000000000001,0.45055950034854725,0.08302665828920204,0.20913407189690256,3
0.35,0.6500000000000001,0.45219679630335624,0.10052519284424749,0.13848066922903007,3
0.35,0.7000000000000001,0.4471168457032862,0.12340876944837341,0.07890572009947999,3
0.35,0.7500000000000001,0.43438989376982545,0.1495983935742972,0.0336875423920416,3
0.39999999999999997,0.05,0.2843506588496285,0.040747269008138576,0.8467103775717839,3
0.39999999999999997,0.1,0.3146487577333677,0.043082862490392455,0.8300926972643002,3
0.39999999999999997,0.15000000000000002,0.3466032177913741,0.04630451815095325,0.8017182907528827,3
0.39999999999999997,0.2,0.37175985868847805,0.04946249106582844,0.7666742030296179,3
0.39999999999999997,0.25,0.39188711556614586,0.05238372617709555,0.7217951616549853,3
0.39999999999999997,0.3,0.4078158887901107,0.05508312050368125,0.6656115758534931,3
0.39999999999999997,0.35000000000000003,0.42220512908297975,0.05823900740095777,0.6049061722812571,3
0.39999999999999997,0.4,0.43448576872175493,0.06098562360700181,0.5289396337327605,3
0.39999999999999997,0.45,0.4452570390152688,0.06486889927310488,0.4519556861858467,3
0.39999999999999997,0.5,0.4543905439568561,0.06993759414676134,0.3673976938729369,3
0.39999999999999997,0.55,0.4617780686013957,0.07771393073458611,0.28283970156002713,3
0.39999999999999997,0.6000000000000001,0.46622599509060025,0.08822661552080259,0.20280352701786117,3
0.39999999999999997,0.6500000000000001,0.46769773644783036,0.10688324508660145,0.1346371241238978,3
0.39999999999999997,0.7000000000000001,0.46201756413071476,0.13010938399539435,0.07664481121410807,3
0.39999999999999997,0.7500000000000001,0.44918103007989535,0.15980230642504117,0.03289622428216143,3
0.44999999999999996,0.05,0.2928535007274175,0.04233450093762162,0.8115532444042505,3
0.44999999999999996,0.1,0.3220139673193857,0.04464364903389294,0.7966312457607958,3
0.44999999999999996,0.15000000000000002,0.35432654681671777,0.048026742644362325,0.7698394754691386,3
0.44999999999999996,0.2,0.37997888420964493,0.05129842486164325,0.735586705855754,3
0.44999999999999996,0.25,0.4008325052164907,0.05434985220887812,0.6921772552566131,3
0.44999999999999996,0.3,0.41737693786162033,0.057175274023947974,0.6380284874519557,3
0.44999999999999996,0.35000000000000003,0.43248740641368966,0.06058745024860932,0.5799231290978973,3
0.44999999999999996,0.4,0.4452792363320704,0.06343447513498958,0.5059914085462356,3
0.44999999999999996,0.45,0.45640883540731353,0.06744214824897908,0.43126836988469364,3
0.44999999999999996,0.5,0.46598464916974147,0.07302631578947369,0.3513452407867963,3
0.44999999999999996,0.55,0.47380279770406813,0.08130521612564737,0.27153515713316756,3
0.44999999999999996,0.6000000000000001,0.47823620832905234,0.09214396491791005,0.19477730047479086,3
0.44999999999999996,0.6500000000000001,0.4796079905025111,0.11165095714702167,0.12988921546461676,3
0.44999999999999996,0.7000000000000001,0.47362379435722896,0.13560371517027864,0.07427085688446755,3
0.44999999999999996,0.7500000000000001,0.46104660910336887,0.16832261835184104,0.03255708794935564,3
0.49999999999999994,0.05,0.2998555758547844,0.04388938562579201,0.7713090662446304,3
0.49999999999999994,0.1,0.32728496029173254,0.04612368439155259,0.757969703820936,3
0.49999999999999994,0.15000000000000002,0.3595082890116665,0.049549273787477616,0.7319692516391589,3
0.49999999999999994,0.2,0.38594695345479185,0.052959101569856025,0.6994121636898033,3
0.49999999999999994,0.25,0.407361026657634,0.05604350047723263,0.6571331675333484,3
0.49999999999999994,0.3,0.42455529215226023,0.05894905894905895,0.6058105358354058,3
0.49999999999999994,0.35000000000000003,0.44028717842933224,0.062516852201379,0.5504182681437938,3
0.49999999999999994,0.4,0.4535494695816607,0.06543916781133764,0.47931268369884694,3
0.49999999999999994,0.45,0.4650001058418247,0.06949129672109026,0.4075288265882885,3
0.49999999999999994,0.5,0.47504795600862515,0.07541126428534822,0.33269274248247793,3
0.49999999999999994,0.55,0.4832002626849483,0.08411387270447673,0.25785665837666744,3
0.49999999999999994,0.6000000000000001,0.48787697792086143,0.09583309118382054,0.18641193759891475,3
0.49999999999999994,0.6500000000000001,0.4891178140581594,0.1160012574662056,0.12514130680533575,3
0.49999999999999994,0.7000000000000001,0.4830520875826038,0.14071790354547456,0.07223603888763283,3
0.49999999999999994,0.7500000000000001,0.47052415769198225,0.17461300309597524,0.03187881528374407,3
0.5499999999999999,0.05,0.3054790757869051,0.04576490649609781,0.7311779335292787,3
0.5499999999999999,0.1,0.3308657776723635,0.04791307425284067,0.7193081618810762,3
0.5499999999999999,0.15000000000000002,0.3627132810022746,0.051376990262860966,0.6948903459190595,3
0.5499999999999999,0.2,0.389706073202055,0.05494433591011488,0.6644811214108072,3
0.5499999999999999,0.25,0.4116886451839883,0.058121421353991246,0.624236943251187,3
0.5499999999999999,0.3,0.42950056859200925,0.06118797136955373,0.5759665385484964,3
0.5499999999999999,0.35000000000000003,0.44578798837185857,0.0648227328165085,0.5227221342979878,3
0.5499999999999999,0.4,0.4596953224277991,0.06804269742500127,0.45613836762378474,3
0.5499999999999999,0.45,0.4716790545982595,0.07241517471162565,0.3881980556183586,3
0.5499999999999999,0.5,0.48204822823930943,0.07861617630607451,0.31777074383902326,3
0.5499999999999999,0.55,0.4905953966093671,0.08789931460178765,0.24790865928103098,3
0.5499999999999999,0.6000000000000001,0.49530853139859027,0.10003145643284052,0.1797422563870676,3
0.5499999999999999,0.6500000000000001,0.4964465112853773,0.12101408450704225,0.12141080714447208,3
0.5499999999999999,0.7000000000000001,0.4902914419755131,0.14657598499061913,0.07065340266787248,3
0.5499999999999999,0.7500000000000001,0.47765733308147446,0.1786407766990291,0.03120054261813249,3
0.5999999999999999,0.05,0.3105991079586224,0.04798562794985541,0.6884467555957495,3
0.5999999999999999,0.1,0.333406078281272,0.050012922158584064,0.6781596201673072,3
0.5999999999999999,0.15000000000000002,0.36457857890507456,0.053598930234702816,0.6570201220890798,3
0.5999999999999999,0.2,0.3918869057919152,0.05732392189190582,0.6288718064661994,3
0.5999999999999999,0.25,0.41435405800247543,0.0606598043306904,0.5915668098575627,3
0.5999999999999999,0.3,0.4326522464087817,0.06385424373744847,0.5463486321501243,3
0.5999999999999999,0.35000000000000003,0.4495046772266862,0.06758297636290794,0.49581731856206196,3
0.5999999999999999,0.4,0.46394388838970263,0.07106307241647818,0.4333031878815284,3
0.5999999999999999,0.45,0.4764126980939493,0.07571197036351007,0.36965860275830886,3
0.5999999999999999,0.5,0.4869768641173216,0.08202230029020925,0.3035270178611802,3
0.5999999999999999,0.55,0.49566446109992507,0.09143977346983229,0.23728238751978295,3
0.5999999999999999,0.6000000000000001,0.5003853535084177,0.10385635584574576,0.17262039339814605,3
0.5999999999999999,0.6500000000000001,0.5013677160225812,0.12486466979429808,0.11734117115080263,3
0.5999999999999999,0.7000000000000001,0.495335111027648,0.15148514851485148,0.06918381189238074,3
0.5999999999999999,0.7500000000000001,0.48272692743786516,0.18181818181818182,0.030748360841058104,3
0.6499999999999999,0.05,0.3148928802836128,0.050665288261873144,0.6426633506669681,3
0.6499999999999999,0.1,0.3343941187707838,0.05264439968145407,0.6352023513452408,3
0.6499999999999999,0.15000000000000002,0.3643439712000445,0.056367819887119905,0.6175672620393398,3
0.6499999999999999,0.2,0.391549533131547,0.060195895629754956,0.5912276735247569,3
0.6499999999999999,0.25,0.41426006960423595,0.06364294767336592,0.5562966312457608,3
0.6499999999999999,0.3,0.4329748646112399,0.06693266979784744,0.5139045896450373,3
0.6499999999999999,0.35000000000000003,0.4502480061901473,0.070700483920788,0.4657472303866154,3
0.6499999999999999,0.4,0.4652386268117961,0.07455516381105544,0.40877232647524303,3
0.6499999999999999,0.45,0.478196888285693,0.07962282572390227,0.35032783178837895,3
0.6499999999999999,0.5,0.48921220672907023,0.08648101265822784,0.28962242821614287,3
0.6499999999999999,0.55,0.49810985580474715,0.09626409325434741,0.2277865702012209,3
0.6499999999999999,0.6000000000000001,0.5028717825674149,0.10903587774988927,0.16696812118471627,3
0.6499999999999999,0.6500000000000001,0.503470525363203,0.12983318246476142,0.11349762604567036,3
0.6499999999999999,0.7000000000000001,0.4976044589352049,0.15760585467851543,0.06816640289396338,3
0.6499999999999999,0.7500000000000001,0.4850479774545944,0.18651066758430832,0.03063531539678951,3
0.7,0.05,0.3189654093856499,0.053796257021963355,0.587836310196699,3
0.7,0.1,0.3351819828378502,0.05576083668265699,0.5834275378702238,3
0.7,0.15000000000000002,0.3626045656006062,0.05952732818651502,0.5691838118923808,3
0.7,0.2,0.3888810140213361,0.06360767814882987,0.5469138593714673,3
0.7,0.25,0.4113009446887869,0.06720473658629984,0.5158263621976035,3
0.7,0.3,0.430320197013582,0.07085467510294266,0.47852136558896674,3
0.7,0.35000000000000003,0.44788603640908264,0.07481073506801861,0.43454668776848293,3
0.7,0.4,0.46337445554254547,0.07904132925719354,0.3828849197377346,3
0.7,0.45,0.4768375419141326,0.0846321288637353,0.32964051548722584,3
0.7,0.5,0.48803843072219283,0.09162244124336619,0.27323083879719645,3
0.7,0.55,0.4969071167122698,0.1012113484220593,0.21535157133167535,3
0.7,0.6000000000000001,0.5014639209043266,0.11372867587327376,0.15826362197603436,3
0.7,0.6500000000000001,0.5019731837699615,0.13439731205375893,0.10852362649785213,3
0.7,0.7000000000000001,0.4962804907701608,0.16321388577827547,0.06590549400859146,3
0.7,0.7500000000000001,0.48395315997963,0.1896921975662133,0.029957042731177934,3
0.7499999999999998,0.05,0.321842655355664,0.05715320355131551,0.5174089984173638,3
0.7499999999999998,0.1,0.33431047473391623,0.05892940384316569,0.5144698168663803,3
0.7499999999999998,0.15000000000000002,0.35804189160646155,0.0627414076435805,0.5049739995478182,3
0.7499999999999998,0.2,0.3821098902091795,0.06695880533930042,0.4871128193533801,3
0.7499999999999998,0.25,0.403483550944598,0.07075946292891094,0.461112367171603,3
0.7499999999999998,0.3,0.4220674516426602,0.07466112168232733,0.4302509608862763,3
0.7499999999999998,0.35000000000000003,0.43989725898363474,0.07903067847951352,0.392267691612028,3
0.7499999999999998,0.4,0.4556954770132468,0.08356250170174531,0.34693646846032106,3
0.7499999999999998,0.45,0.46920843118602384,0.08918163134665275,0.29923129097897355,3
0.7499999999999998,0.5,0.480533075685651,0.09628886659979939,0.24960434094505993,3
0.7499999999999998,0.55,0.4894769131663435,0.10572207084468666,0.19737734569296858,3
0.7499999999999998,0.6000000000000001,0.49405501701619,0.11806504509428806,0.14650689577210038,3
0.7499999999999998,0.6500000000000001,0.49454624208811593,0.13849475632325725,0.10151480895319918,3
0.7499999999999998,0.7000000000000001,0.48893274387939617,0.16580937972768534,0.061948903459190595,3
0.7499999999999998,0.7500000000000001,0.4775044187079942,0.19376899696048633,0.028826588288491974,3
0.7999999999999998,0.05,0.3238621800732721,0.06128810524801381,0.433416233325797,3
0.7999999999999998,0.1,0.33239756734515585,0.06287848867825171,0.43194664255030524,3
0.7999999999999998,0.15000000000000002,0.35089106960494965,0.06639839034205232,0.42527696133845805,3
0.7999999999999998,0.2,0.37152866189754347,0.07055060100814269,0.4113723716934208,3
0.7999999999999998,0.25,0.39081012619509675,0.07443511943189154,0.39102419172507347,3
0.7999999999999998,0.3,0.4082555036896043,0.07851589934852632,0.36649333031878817,3
0.7999999999999998,0.35000000000000003,0.42528342448975875,0.08329602686066033,0.33653628758761023,3
0.7999999999999998,0.4,0.44059273473538324,0.08805930456751546,0.29945738186751075,3
0.7999999999999998,0.45,0.454001698230522,0.09392986896354656,0.26011756726203933,3
0.7999999999999998,0.5,0.4648658795884664,0.10086756559004913,0.21817770743839024,3
0.7999999999999998,0.55,0.47372434276729897,0.11054773977004928,0.17499434772778658,3
0.7999999999999998,0.6000000000000001,0.4784933753414629,0.12325165632558628,0.13248926068279449,3
0.7999999999999998,0.6500000000000001,0.47936955024624855,0.14377496093071715,0.09360162785439746,3
0.7999999999999998,0.7000000000000001,0.47456578848624403,0.17157999337528984,0.058557540131132714,3
0.7999999999999998,0.7500000000000001,0.46386466615632965,0.19886363636363635,0.027696133845806013,3
0.2,0.05,0.22195584983760627,0.03346802073466582,0.9457872148181613,4
0.2,0.1,0.25063570948220365,0.035415894256718886,0.9278292297266773,4
0.2,0.15000000000000002,0.2781602583523103,0.037493132258492316,0.8940591822904902,4
0.2,0.2,0.29880836143273987,0.039498668731136,0.8528348768918003,4
0.2,0.25,0.3159202682931443,0.04161051900853444,0.8056245764626158,4
0.2,0.3,0.32913082620320316,0.04390189197034066,0.7516376778857013,4
0.2,0.35000000000000003,0.3404957793969799,0.04619468084297307,0.6860176191551841,4
0.2,0.4,0.350550901304759,0.048853926488539264,0.610232663203072,4
0.2,0.45,0.3591328732172425,0.05234488424701473,0.5252992997515248,4
0.2,0.5,0.3669563109011233,0.0560428704008622,0.422859724418342,4
0.2,0.55,0.3739745429413371,0.06193261173184358,0.3205330923876214,4
0.2,0.6000000000000001,0.37766376803930884,0.06831961888263317,0.21380167156087643,4
0.2,0.6500000000000001,0.3758125862476323,0.07294960995150748,0.11723514795572623,4
0.2,0.7000000000000001,0.368483256245669,0.0781378516203323,0.0536480686695279,4
0.2,0.7500000000000001,0.35918825576633046,0.0856353591160221,0.021007454257962504,4
0.25,0.05,0.2374279156605532,0.03469986164059558,0.9262480234922069,4
0.25,0.1,0.2660633135852067,0.03666969018783815,0.9086288683081093,4
0.25,0.15000000000000002,0.2940891385720019,0.03881347108761813,0.8757623672916196,4
0.25,0.2,0.31538514973963616,0.04087994693787309,0.8353286650101649,4
0.25,0.25,0.3331729436769347,0.04300221076810336,0.7886830810932912,4
0.25,0.3,0.34700600867368436,0.04531833383161715,0.7361644454483849,4
0.25,0.35000000000000003,0.35885870500066774,0.04765182866794208,0.6723514795572623,4
0.25,0.4,0.36936465471401503,0.05039124523422421,0.5985995030494692,4
0.25,0.45,0.37838535969004666,0.05401444324937653,0.5161508922520894,4
0.25,0.5,0.38662046919821264,0.057947591401223915,0.4170996159927716,4
0.25,0.55,0.39388549126806777,0.06401498709191017,0.31646713349898353,4
0.25,0.6000000000000001,0.3975693089111059,0.07046663397336754,0.21097808899932233,4
0.25,0.6500000000000001,0.39550425397397776,0.07526564344746163,0.11520216851140727,4
0.25,0.7000000000000001,0.38793064523502857,0.08093994778067885,0.052518635644906254,4
0.25,0.7500000000000001,0.3784825525360321,0.08898721730580138,0.020442737745651682,4
0.3,0.05,0.25099660677880326,0.035998724277801986,0.9051276259317822,4
0.3,0.1,0.27963202464351433,0.03798893479258776,0.8879602439575334,4
0.3,0.15000000000000002,0.3081313879999244,0.040207563988284734,0.8558843460582788,4
0.3,0.2,0.32988060985178463,0.04235554748076213,0.8162412468940592,4
0.3,0.25,0.3482785585159483,0.04457155543366831,0.7709509826067314,4
0.3,0.3,0.3627428826571995,0.04694199289829235,0.7196747232889089,4
0.3,0.35000000000000003,0.37512549838584913,0.049381564780983225,0.6578947368421053,4
0.3,0.4,0.3860630305040545,0.05222181935379905,0.5856110232663203,4
0.3,0.45,0.39551989374474267,0.05594956658786446,0.5051953919132596,4
0.3,0.5,0.4042068116020477,0.06011073903385166,0.40953241472780666,4
0.3,0.55,0.4118128432895483,0.06646889998311747,0.31127174158572396,4
0.3,0.6000000000000001,0.415545799694363,0.07310278960563492,0.20747684662299526,4
0.3,0.6500000000000001,0.4132948925868644,0.07811768378336195,0.11305624576462615,4
0.3,0.7000000000000001,0.4054673056524373,0.08436632747456059,0.05150214592274678,4
0.3,0.7500000000000001,0.396014011240583,0.09521276595744681,0.020216851140727354,4
0.35,0.05,0.26349107784326914,0.03756957551134099,0.8835554551615089,4
0.35,0.1,0.2917384256627832,0.03957689748892476,0.8667269030946465,4
0.35,0.15000000000000002,0.3206975910964966,0.041913726023208,0.8358933815224757,4
0.35,0.2,0.3429925664623819,0.04415629928158402,0.7969279421730291,4
0.35,0.25,0.36200529451646246,0.04645275571331934,0.7523153377004743,4
0.35,0.3,0.3770740890245409,0.048922062906536834,0.7025073413146601,4
0.35,0.35000000000000003,0.38997503347577206,0.051447701773434676,0.6421956177998644,4
0.35,0.4,0.40136060563139203,0.054354134869623164,0.5711542805511634,4
0.35,0.45,0.4113220884432683,0.058211725123165865,0.49243279873503504,4
0.35,0.5,0.4203448316381438,0.06243036273278744,0.3986898576914389,4
0.35,0.55,0.4283044526043846,0.06902486642005755,0.30347865371583466,4
0.35,0.6000000000000001,0.43208777680558463,0.07589077164819298,0.20182968149988706,4
0.35,0.6500000000000001,0.42955995146744513,0.08095914445651266,0.10944206008583691,4
0.35,0.7000000000000001,0.42153024618127105,0.08791866028708134,0.04980799638581432,4
0.35,0.7500000000000001,0.41206996508228483,0.1,0.019539191325954372,4
0.39999999999999997,0.05,0.2754119563996143,0.03937477627968023,0.8572396656878247,4
0.39999999999999997,0.1,0.30291558373159133,0.04140077821011673,0.8412017167381974,4
0.39999999999999997,0.15000000000000002,0.3322547787427122,0.043829711892449615,0.8108199683758753,4
0.39999999999999997,0.2,0.3552104467452086,0.04618292271346608,0.7727580754461261,4
0.39999999999999997,0.25,0.37486535475670735,0.04858555527961529,0.7291619606957307,4
0.39999999999999997,0.3,0.39064487247469337,0.05117795933619826,0.6805963406370003,4
0.39999999999999997,0.35000000000000003,0.4041667004623864,0.05395346111013422,0.6237858594985317,4
0.39999999999999997,0.4,0.41604669292077734,0.05706685870928774,0.5548904449966117,4
0.39999999999999997,0.45,0.4264260025086635,0.061115840198525485,0.47842782922972665,4
0.39999999999999997,0.5,0.4359651723407955,0.06576731725985457,0.38818613056245765,4
0.39999999999999997,0.55,0.4441910538654347,0.07262321498027449,0.29523379263609667,4
0.39999999999999997,0.6000000000000001,0.4481273386201057,0.07971380085309361,0.19629545967924103,4
0.39999999999999997,0.6500000000000001,0.445404525587088,0.08531278331822303,0.10627964761689632,4
0.39999999999999997,0.7000000000000001,0.43683257399151104,0.09223724378543392,0.04777501694149537,4
0.39999999999999997,0.7500000000000001,0.42743690073198687,0.10553083280356007,0.018748588208719223,4
0.44999999999999996,0.05,0.2855160326317008,0.041024567201851735,0.8187259995482268,4
0.44999999999999996,0.1,0.31194945083719317,0.04302128688921142,0.8034786537158346,4
0.44999999999999996,0.15000000000000002,0.34144517027454163,0.04553002125398512,0.7742263383781341,4
