strong_threshold,light_threshold,meets_recall_constraint,macro_f1,moderate_or_heavy_precision,moderate_or_heavy_recall,moderate_or_heavy_f1,horizon_h
0.35,0.2,True,0.42466745714091764,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.25,True,0.43839721688806166,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.3,True,0.4487673092823659,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.35,True,0.4566999074314095,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.39999999999999997,True,0.4627749876626542,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.44999999999999996,True,0.4679817270995354,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.49999999999999994,True,0.47136763569871803,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.5499999999999999,True,0.47324709250427294,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.5999999999999999,True,0.4736029057540167,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.6499999999999999,True,0.4721050707270418,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.7,True,0.4685293625095497,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.7499999999999998,True,0.46230002989557817,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.35,0.7999999999999998,True,0.4531423360666182,0.09053395467966277,0.8631019669907303,0.16387812704579358,1
0.36999999999999994,0.2,True,0.42940178458409234,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.25,True,0.44334469912842533,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.3,True,0.45391770829670935,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.35,True,0.46206809460150566,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.39999999999999997,True,0.4683599774348282,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.44999999999999996,True,0.47376535866004504,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.49999999999999994,True,0.47743190333084,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.5499999999999999,True,0.4795924215755971,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.5999999999999999,True,0.4801843148429763,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.6499999999999999,True,0.4788930933900535,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.7,True,0.47546193063680825,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.7499999999999998,True,0.46936037803282127,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.36999999999999994,0.7999999999999998,True,0.46033246725117993,0.09336068815503262,0.853945286004974,0.16831925845050025,1
0.38999999999999996,0.2,True,0.4342460498162808,0.09643630179344465,0.8461451503504409,0.1731396451620365,1
0.38999999999999996,0.25,True,0.4484119783624883,0.09643630179344465,0.8461451503504409,0.1731396451620365,1
