model,horizon_h,feature,importance,is_neighbor_feature
lightgbm,4,grid_column,790.0,False
lightgbm,4,latitude,122.0,False
lightgbm,4,longitude,155.0,False
lightgbm,4,neighbor_count,112.0,True
lightgbm,4,neighbor_precipitation_mean,972.0,True
lightgbm,4,neighbor_precipitation_max,857.0,True
lightgbm,4,neighbor_precipitation_sum,302.0,True
lightgbm,4,neighbor_rain_count,162.0,True
lightgbm,4,neighbor_rain_rate,427.0,True
lightgbm,4,neighbor_cloud_cover_mean,1188.0,True
lightgbm,4,neighbor_cloud_cover_max,509.0,True
lightgbm,4,neighbor_relative_humidity_mean,1145.0,True
lightgbm,4,neighbor_relative_humidity_max,1140.0,True
lightgbm,4,neighbor_pressure_msl_mean,3746.0,True
lightgbm,4,neighbor_pressure_msl_min,2942.0,True
lightgbm,4,neighbor_pressure_msl_max,2751.0,True
lightgbm,4,neighbor_temperature_2m_mean,3153.0,True
lightgbm,4,neighbor_dew_point_2m_mean,4450.0,True
lightgbm,4,neighbor_temperature_dew_point_spread_mean,1129.0,True
lightgbm,4,neighbor_wind_speed_10m_mean,2208.0,True
lightgbm,4,neighbor_wind_speed_10m_max,2051.0,True
lightgbm,4,row_minus_precipitation_mean,502.0,True
lightgbm,4,row_plus_precipitation_mean,404.0,True
lightgbm,4,column_minus_precipitation_mean,480.0,True
lightgbm,4,column_plus_precipitation_mean,398.0,True
lightgbm,4,row_minus_cloud_cover_mean,815.0,True
lightgbm,4,row_plus_cloud_cover_mean,708.0,True
lightgbm,4,column_minus_cloud_cover_mean,665.0,True
lightgbm,4,column_plus_cloud_cover_mean,724.0,True
lightgbm,4,neighbor_precipitation_mean_minus_center,277.0,True
lightgbm,4,neighbor_cloud_cover_mean_minus_center,249.0,True
lightgbm,4,neighbor_relative_humidity_mean_minus_center,415.0,True
lightgbm,4,center_pressure_msl_minus_neighbor_mean,238.0,True
lightgbm,5,temperature_2m,1259.0,False
lightgbm,5,relative_humidity_2m,235.0,False
lightgbm,5,pressure_msl,1466.0,False
lightgbm,5,surface_pressure,1097.0,False
lightgbm,5,dew_point_2m,1195.0,False
lightgbm,5,precipitation,144.0,False
lightgbm,5,cloud_cover,202.0,False
lightgbm,5,wind_speed_10m,793.0,False
lightgbm,5,wind_direction_10m,4676.0,False
lightgbm,5,temperature_dew_point_spread,437.0,False
lightgbm,5,pressure_msl_change_3h,4299.0,False
lightgbm,5,pressure_msl_change_6h,4827.0,False
lightgbm,5,precipitation_lag_1h,492.0,False
lightgbm,5,precipitation_lag_2h,530.0,False
lightgbm,5,precipitation_lag_3h,598.0,False
lightgbm,5,precipitation_lag_6h,941.0,False
lightgbm,5,precipitation_sum_past_3h,601.0,False
lightgbm,5,precipitation_sum_past_6h,1101.0,False
lightgbm,5,precipitation_sum_past_12h,1600.0,False
lightgbm,5,precipitation_sum_past_24h,2750.0,False
lightgbm,5,cloud_cover_lag_1h,1012.0,False
