part,month,horizon_h,model,rows,rain_rate,roc_auc,pr_auc,brier_score,brier_climatology,brier_skill,v1_threshold,precision,recall,f1,predicted_rain_rate,false_positives,false_negatives,best_f1,best_threshold,f1_lost_to_fixed_threshold
A_year,2024-10,1,lightgbm,16929,0.07832713095870991,0.8972066274140535,0.5855752276798917,0.1494854837656021,0.07219199151448702,-1.0706657432438935,0.8500000000000002,0.5876851130163678,0.5686274509803921,0.5779992334227674,0.07578711087483017,529,572,0.5779992334227674,0.8500000000000002,0.0
A_year,2024-11,1,lightgbm,17369,0.015487362542460706,0.9128202787017109,0.27967050558142964,0.038292571902275085,0.01524750414393909,-1.5113993438392637,0.8500000000000002,0.38071065989847713,0.2788104089219331,0.3218884120171674,0.011342046174218435,122,194,0.3396825396825397,0.7000000000000002,0.017794127665372306
A_year,2024-12,1,lightgbm,17845,0.0030260577192490895,0.9124734312188643,0.34586422639666614,0.004755331203341484,0.003016900693928862,-0.5762306041133529,0.8500000000000002,0.53125,0.3148148148148148,0.3953488372093023,0.0017932193891846456,15,37,0.4406779661016949,0.6500000000000001,0.0453291288923926
A_year,2025-01,1,lightgbm,18496,0.00021626297577854672,0.6304888600475882,0.0010582968042513814,0.000412409077398479,0.00021621620610385412,-0.907392072176072,0.8500000000000002,0.0,0.0,0.0,5.406574394463668e-05,1,4,0.0,0.1,0.0
A_year,2025-02,1,lightgbm,16588,0.011815770436460092,0.9474099486060896,0.42542812677449854,0.016679605469107628,0.011676158005452967,-0.42851830724780915,0.8500000000000002,0.5426356589147286,0.35714285714285715,0.4307692307692308,0.007776706052568121,59,126,0.43137254901960786,0.7000000000000002,0.0006033182503770718
A_year,2025-03,1,lightgbm,17678,0.009163932571557868,0.9426055613351038,0.31413675947045866,0.01913614384829998,0.00907995491138181,-1.1075152944110593,0.8500000000000002,0.5,0.36419753086419754,0.42142857142857143,0.006674963231134744,59,103,0.43506493506493504,0.8000000000000002,0.013636363636363613
A_year,2025-04,1,lightgbm,16816,0.03538296860133206,0.8909774081631914,0.47468042216832246,0.06411588937044144,0.03413101413428921,-0.8785228331679829,0.8500000000000002,0.5533199195171026,0.46218487394957986,0.5036630036630036,0.029555185537583253,222,320,0.5036630036630036,0.8500000000000002,0.0
A_year,2025-05,1,lightgbm,17534,0.1061366487966237,0.8772600404978796,0.6000699110213638,0.17200632393360138,0.09487166057884586,-0.8130421970494603,0.8500000000000002,0.5947488584474886,0.5599140247178936,0.5768059784112926,0.09992015512718147,710,819,0.5768059784112926,0.8500000000000002,0.0
A_year,2025-06,1,lightgbm,17504,0.07598263254113345,0.8855695253962779,0.5189185441433245,0.139348104596138,0.07020927209325253,-0.9847535865498604,0.8500000000000002,0.5379591836734694,0.49548872180451126,0.5158512720156556,0.06998400365630714,566,671,0.5158512720156556,0.8500000000000002,0.0
A_year,2025-07,1,lightgbm,17763,0.10279795079659967,0.8884135170514295,0.6147153994357157,0.16540758311748505,0.09223053210861955,-0.7934146029070412,0.8500000000000002,0.599421965317919,0.567907995618839,0.5832395950506186,0.09739345831222203,693,789,0.5832395950506186,0.8500000000000002,0.0
A_year,2025-08,1,lightgbm,17840,0.07023542600896861,0.8998206318460824,0.5866709676850393,0.13073065876960754,0.0653024109423073,-1.0019269868168283,0.8500000000000002,0.5926558497011102,0.5538707102952913,0.5726072607260726,0.0656390134529148,477,559,0.5726072607260726,0.8500000000000002,0.0
A_year,2025-09,1,lightgbm,16277,0.14517417214474412,0.8819963738316098,0.6767121786463423,0.21052949130535126,0.12409863188683232,-0.6964690754797098,0.8500000000000002,0.6230864708316094,0.6373254337706306,0.6301255230125523,0.14849173680653682,911,857,0.6301255230125523,0.8500000000000002,0.0
A_year,2025-10,1,lightgbm,15496,0.06969540526587506,0.8734518873062851,0.49129554090084865,0.13467030227184296,0.06483795575070049,-1.0770288130249699,0.8500000000000002,0.5306971904266389,0.4722222222222222,0.4997550220480157,0.06201600413009809,451,570,0.5017513134851138,0.8000000000000002,0.001996291437098119
A_year,2025-11,1,lightgbm,16530,0.05390199637023593,0.9413356160377494,0.6532550831614264,0.07509230077266693,0.05099657115753901,-0.4724970535899602,0.8500000000000002,0.6439205955334988,0.5824915824915825,0.6116676487919859,0.04875983061101028,287,372,0.6116676487919859,0.8500000000000002,0.0
A_year,2025-12,1,lightgbm,17192,0.006340158213122383,0.8981443540361763,0.1938391633220213,0.011714989319443703,0.00629996060695496,-0.8595337416095461,0.8500000000000002,0.39622641509433965,0.1926605504587156,0.25925925925925924,0.0030828292228943697,32,88,0.34594594594594597,0.7500000000000002,0.08668668668668672
A_year,2020-01,2,lightgbm,8317,0.0019237705903571,0.6376716660643295,0.004201161202451688,0.0040444484911859035,0.001920069697072777,-1.1064071254037429,0.8000000000000002,0.0,0.0,0.0,0.00012023566189731875,1,16,0.013377926421404682,0.1,0.013377926421404682
A_year,2020-02,2,lightgbm,8240,0.0024271844660194173,0.6395985401459854,0.03754483974835692,0.003965094219893217,0.0024212932415873314,-0.6375935602470906,0.8000000000000002,0.0,0.0,0.0,0.00036407766990291263,3,20,0.14814814814814814,0.5000000000000001,0.14814814814814814
A_year,2020-03,2,lightgbm,8713,0.012510042465281764,0.8323544841528798,0.4384896188406496,0.016311228275299072,0.01235354130279861,-0.32036861945034945,0.8000000000000002,0.6307692307692307,0.3761467889908257,0.47126436781609193,0.007460117066452427,24,68,0.49101796407185627,0.8500000000000002,0.01975359625576434
A_year,2020-04,2,lightgbm,8137,0.02605382819220843,0.8226581751086244,0.3166000392791819,0.03825002163648605,0.025375026228739314,-0.5073884571265879,0.8000000000000002,0.544,0.32075471698113206,0.4035608308605341,0.015361927000122896,57,144,0.4035608308605341,0.8000000000000002,0.0
A_year,2020-05,2,lightgbm,8183,0.06647928632530857,0.8318947178950125,0.4332123821767832,0.10777989774942398,0.062059790814986214,-0.7367106194530915,0.8000000000000002,0.5698005698005698,0.36764705882352944,0.44692737430167595,0.04289380422827814,151,344,0.44692737430167595,0.8000000000000002,0.0
A_year,2020-06,2,lightgbm,7694,0.11450480894203276,0.8303868564020876,0.5554580127775822,0.15717023611068726,0.10139345767118134,-0.5501023411233281,0.8000000000000002,0.5926966292134831,0.4790011350737798,0.5298179535467671,0.09253964127891864,290,459,0.5298179535467671,0.8000000000000002,0.0
A_year,2020-07,2,lightgbm,8066,0.09806595586412101,0.8116633431951378,0.4670636583473067,0.16572409868240356,0.08844902416457727,-0.8736679149115361,0.8000000000000002,0.5113122171945701,0.42857142857142855,0.46629986244841815,0.08219687577485743,324,452,0.46629986244841815,0.8000000000000002,0.0
A_year,2020-08,2,lightgbm,7374,0.13913751017087062,0.8158614829800119,0.5373914236130164,0.18988202512264252,0.11977826343432149,-0.5852794962815713,0.8000000000000002,0.5387931034482759,0.4873294346978557,0.5117707267144319,0.12584757255221046,428,526,0.5117707267144319,0.8000000000000002,0.0
A_year,2020-09,2,lightgbm,7521,0.14452865310464033,0.8543905865773451,0.6240698709333855,0.21856263279914856,0.12364012153639886,-0.7677322707484164,0.8000000000000002,0.5675675675675675,0.5988960441582337,0.5828111011638317,0.1525063156495147,496,436,0.5828111011638317,0.8000000000000002,0.0
A_year,2020-10,2,lightgbm,9821,0.19580490785052437,0.8814187968886191,0.692536846311784,0.18911831080913544,0.15746534591217204,-0.20101543430780122,0.8000000000000002,0.6064769381746811,0.6427457098283932,0.6240848270638728,0.2075145097240607,802,687,0.6254933828651034,0.7500000000000002,0.00140855580123056
A_year,2020-11,2,lightgbm,11941,0.023951092873293695,0.9282996282996282,0.3914228021833487,0.03905804827809334,0.023377438023468554,-0.6707582857832008,0.8000000000000002,0.47317073170731705,0.33916083916083917,0.395112016293279,0.01716774139519303,108,189,0.4311774461028192,0.7000000000000002,0.036065429809540195
A_year,2020-12,2,lightgbm,12484,0.001361743031079782,0.8823529411764706,0.07504511151519225,0.0032249579671770334,0.0013598886869970878,-1.371486723886497,0.8000000000000002,0.2,0.058823529411764705,0.09090909090909091,0.0004005126561999359,4,16,0.10526315789473684,0.9000000000000002,0.014354066985645925
A_year,2021-01,2,lightgbm,11946,0.00016742005692281934,0.9140991292699263,0.002162014230979748,0.0006050793454051018,0.0001673920274473593,-2.6147441107694593,0.8000000000000002,0.0,0.0,0.0,0.0,0,2,0.0,0.1,0.0
A_year,2021-02,2,lightgbm,8757,0.007765216398309923,0.9495965148632821,0.397626147076377,0.01232866570353508,0.007704917812597341,-0.60010346682453,0.8000000000000002,0.5777777777777777,0.38235294117647056,0.46017699115044247,0.0051387461459403904,19,42,0.46017699115044247,0.8000000000000002,0.0
A_year,2021-08,2,lightgbm,8087,0.08062322245579324,0.8736980208844752,0.5297642059551525,0.1528555452823639,0.07412311845663692,-1.062184490683383,0.8000000000000002,0.5307167235494881,0.47699386503067487,0.5024232633279483,0.07246197601088167,275,341,0.5024232633279483,0.8000000000000002,0.0
A_year,2021-09,2,lightgbm,10840,0.20461254612546126,0.8600475036180433,0.672025009949944,0.24445679783821106,0.16274625209351723,-0.5020732870563516,0.8000000000000002,0.5947191953059514,0.6397655545536519,0.6164205039096438,0.22011070110701106,967,799,0.6164205039096438,0.8000000000000002,0.0
A_year,2021-10,2,lightgbm,11326,0.12837718523750663,0.8766034679941771,0.6194501793944961,0.20923830568790436,0.11189648354800154,-0.8699274459160726,0.8000000000000002,0.551337896701929,0.609353507565337,0.5788957856909507,0.14188592618753312,721,568,0.5788957856909507,0.8000000000000002,0.0
A_year,2021-11,2,lightgbm,11462,0.026522421915896006,0.9119318449825946,0.31515688066943287,0.06780482083559036,0.025818983051611205,-1.626161561051843,0.8000000000000002,0.3611111111111111,0.2993421052631579,0.3273381294964029,0.021985691851334845,161,213,0.33468286099865047,0.7000000000000002,0.00734473150224757
A_year,2021-12,2,lightgbm,12646,0.002055986082555749,0.9526941362916007,0.16652772308394495,0.0037744794972240925,0.0020517590037840857,-0.8396310142968892,0.8000000000000002,0.5,0.19230769230769232,0.2777777777777778,0.0007907638779060573,5,21,0.3,0.7000000000000002,0.0222222222222222
A_year,2022-01,2,lightgbm,9643,0.016073835943171213,0.9304455883152913,0.39614232419208867,0.021474095061421394,0.01581546774124323,-0.3577907029219074,0.8000000000000002,0.5555555555555556,0.2903225806451613,0.3813559322033898,0.00839987555739915,36,110,0.40425531914893614,0.7000000000000002,0.02289938694554633
A_year,2022-02,2,lightgbm,11064,0.03967823571945047,0.8770789226852471,0.35638470871026595,0.060700587928295135,0.03810387332964219,-0.5930293333479633,0.8000000000000002,0.49034749034749037,0.28929384965831434,0.3638968481375358,0.023409255242227044,132,312,0.3638968481375358,0.8000000000000002,0.0
A_year,2022-03,2,lightgbm,12343,0.041562018958113914,0.8846115947330522,0.4739003844247169,0.053667448461055756,0.03983461753823929,-0.3472565265509986,0.8000000000000002,0.6181818181818182,0.39766081871345027,0.48398576512455516,0.026735801668962163,126,309,0.49158249158249157,0.7500000000000002,0.007596726457936409
A_year,2022-04,2,lightgbm,11784,0.033010862186014935,0.9271409572818097,0.5869616939614516,0.04001230373978615,0.031921145163750865,-0.2534733179066355,0.8000000000000002,0.6564625850340136,0.4961439588688946,0.5651537335285505,0.02494908350305499,101,196,0.5651537335285505,0.8000000000000002,0.0
A_year,2022-05,2,lightgbm,11573,0.09625853279184308,0.8192323345857802,0.45011257817212635,0.1645476371049881,0.08699282765660477,-0.8915080879371224,0.8000000000000002,0.49825783972125437,0.3850987432675045,0.43443037974683546,0.07439730406981768,432,685,0.4380610412926391,0.7500000000000002,0.0036306615458036595
A_year,2022-06,2,lightgbm,10760,0.07239776951672862,0.8548367057872088,0.5199428693664719,0.1386900693178177,0.06715633248573126,-1.0651823020157516,0.8000000000000002,0.5396341463414634,0.4544287548138639,0.49337979094076656,0.060966542750929366,302,425,0.5054095826893354,0.8500000000000002,0.012029791748568885
A_year,2022-07,2,lightgbm,10903,0.1165734201595891,0.8761136004820022,0.6172373188541407,0.17860262095928192,0.102984057871885,-0.7342744561635792,0.8000000000000002,0.5904121110176619,0.5523210070810386,0.5707317073170731,0.10905255434284142,487,569,0.5707317073170731,0.8000000000000002,0.0
A_year,2022-08,2,lightgbm,10296,0.14665889665889667,0.8770519173338679,0.6511600388562527,0.19294112920761108,0.12515006468969175,-0.5416782219490381,0.8000000000000002,0.6033898305084746,0.5894039735099338,0.5963149078726968,0.14325951825951827,585,620,0.5963149078726968,0.8000000000000002,0.0
A_year,2022-09,2,lightgbm,9882,0.18690548471969237,0.8432475812203579,0.6489497393057055,0.23587408661842346,0.1519718245013892,-0.552090904957631,0.8000000000000002,0.5795513823682837,0.6015159718462372,0.5903294367693943,0.19398907103825136,806,736,0.5903294367693943,0.8000000000000002,0.0
A_year,2022-10,2,lightgbm,9151,0.08862419407715004,0.9099304526785476,0.6095023881386582,0.11589524149894714,0.08076994630132568,-0.4348807546136124,0.8000000000000002,0.5817694369973191,0.5351418002466092,0.5574823378291587,0.0815211452300295,312,377,0.5574823378291587,0.8000000000000002,0.0
A_year,2022-11,2,lightgbm,10078,0.06429847191903156,0.899163426416873,0.4348498863097754,0.0977560505270958,0.06016417842790906,-0.6248214981316615,0.8000000000000002,0.4717314487632509,0.41203703703703703,0.43986820428336076,0.05616193689224053,299,381,0.4566929133858268,0.7000000000000002,0.01682470910246603
A_year,2022-12,2,lightgbm,10184,0.005007855459544384,0.9609816886391387,0.4072353401007204,0.010108169168233871,0.0049827768432406955,-1.0286216875126453,0.8000000000000002,0.5365853658536586,0.43137254901960786,0.4782608695652174,0.004025923016496465,19,29,0.5050505050505051,0.7500000000000002,0.026789635485287677
A_year,2023-01,2,lightgbm,9483,0.00031635558367605187,0.995604781997187,0.35873015873015873,0.0017248224467039108,0.00031625550282072883,-4.453889122307655,0.8000000000000002,0.5,0.3333333333333333,0.4,0.00021090372245070126,1,2,0.5,0.9000000000000002,0.09999999999999998
A_year,2023-02,2,lightgbm,8484,0.010490334747760491,0.8977856000428291,0.5004237880148983,0.01728438399732113,0.01038028762464042,-0.6651160952700357,0.8000000000000002,0.5921052631578947,0.5056179775280899,0.5454545454545454,0.008958038661008957,31,44,0.5548387096774193,0.8500000000000002,0.009384164222873914
A_year,2023-03,2,lightgbm,10063,0.0031799662128589885,0.8876015601634931,0.47408508999617865,0.007727364543825388,0.0031698540277440637,-1.437766684582897,0.8000000000000002,0.6086956521739131,0.4375,0.509090909090909,0.002285600715492398,9,18,0.5490196078431373,0.8500000000000002,0.039928698752228264
A_year,2023-04,2,lightgbm,10999,0.016001454677697972,0.9160331952995725,0.3815797023076821,0.03444598987698555,0.01574540812589555,-1.1876847904840426,0.8000000000000002,0.46774193548387094,0.32954545454545453,0.38666666666666666,0.011273752159287208,66,118,0.4009546539379475,0.6500000000000001,0.014287987271280833
A_year,2023-05,2,lightgbm,13622,0.04823080311261195,0.8595589577606493,0.42423744108977335,0.1081281453371048,0.04590459274372441,-1.355497323345428,0.8000000000000002,0.46880907372400754,0.3774733637747336,0.418212478920742,0.038834238731463806,281,409,0.42915811088295686,0.9000000000000002,0.010945631962214875
A_year,2023-06,2,lightgbm,15042,0.0919425608296769,0.8815012199055425,0.5577335335753314,0.14393559098243713,0.08348912633775807,-0.7240040385635473,0.8000000000000002,0.5174777244688142,0.5459146782357195,0.5313159746657283,0.09699508044143067,704,628,0.5313159746657283,0.8000000000000002,0.0
A_year,2023-07,2,lightgbm,16422,0.12635488978199977,0.8911746631049184,0.6529781562202266,0.16803963482379913,0.11038933161017847,-0.5222452421145469,0.8000000000000002,0.5699779249448124,0.6221686746987952,0.5949308755760369,0.13792473511143588,974,784,0.5972258571054698,0.8500000000000002,0.002294981529432971
A_year,2023-08,2,lightgbm,16431,0.12251232426510864,0.887948820942415,0.6031100194918493,0.16223359107971191,0.10750305466826951,-0.5091068024097423,0.8000000000000002,0.5612575127138234,0.6030799801291604,0.5814176245210728,0.13164140953076503,949,799,0.5814176245210728,0.8000000000000002,0.0
A_year,2023-09,2,lightgbm,15540,0.2101029601029601,0.8523096471556938,0.6872512565816327,0.24772292375564575,0.16595970625893405,-0.4926690902256894,0.8000000000000002,0.5921162985742242,0.648698315467075,0.6191172171879568,0.2301801801801802,1459,1147,0.6191172171879568,0.8000000000000002,0.0
A_year,2023-10,2,lightgbm,16705,0.1325351691110446,0.8512344390690244,0.5978508973455329,0.19109737873077393,0.11496959805975142,-0.6621557520924597,0.8000000000000002,0.5818530964954393,0.5474254742547425,0.5641144984873168,0.12469320562705777,871,1002,0.5641144984873168,0.8000000000000002,0.0
A_year,2023-11,2,lightgbm,16050,0.03588785046728972,0.9041258051139546,0.39498239166471605,0.07168517261743546,0.03459991265612717,-1.0718310283000378,0.8000000000000002,0.4601226993865031,0.390625,0.4225352112676056,0.03046728971962617,264,351,0.4323748668796592,0.8500000000000002,0.009839655612053577
A_year,2023-12,2,lightgbm,17140,0.008926487747957993,0.9111904489823244,0.30051830550933245,0.015098276548087597,0.008846805564443548,-0.7066359645982858,0.8000000000000002,0.49333333333333335,0.24183006535947713,0.32456140350877194,0.004375729288214702,38,116,0.358974358974359,0.7000000000000002,0.034412955465587036
A_year,2024-01,2,lightgbm,15957,0.010277621106724321,0.8470802902798863,0.2969272227513075,0.013168123550713062,0.010171991611110934,-0.2945472287186546,0.8000000000000002,0.5362318840579711,0.22560975609756098,0.31759656652360513,0.004324121075390111,32,127,0.36893203883495146,0.6000000000000002,0.05133547231134633
A_year,2024-02,2,lightgbm,15865,0.0056098329656476525,0.8647397839414727,0.2662531192053599,0.012721620500087738,0.005578362739745185,-1.280529448084771,0.8000000000000002,0.4782608695652174,0.24719101123595505,0.32592592592592595,0.0028994642294358653,24,67,0.34108527131782945,0.8500000000000002,0.0151593453919035
A_year,2024-03,2,lightgbm,17518,0.01575522319899532,0.927705392460944,0.4203319621459833,0.023976746946573257,0.015506996140945159,-0.5461890058297172,0.8000000000000002,0.6,0.3695652173913043,0.45739910313901344,0.009704304144308711,68,174,0.4747663551401869,0.7000000000000002,0.01736725200117345
A_year,2024-04,2,lightgbm,16950,0.006843657817109145,0.9559670904122609,0.3438825391346773,0.024133941158652306,0.006796822164791465,-2.5507683699111117,0.8000000000000002,0.475,0.3275862068965517,0.3877551020408163,0.00471976401179941,42,78,0.40236686390532544,0.9000000000000002,0.014611761864509132
A_year,2024-05,2,lightgbm,17786,0.10800629708759699,0.9030599968861422,0.6483998717272037,0.14420875906944275,0.09634093687702272,-0.49685859141604927,0.8000000000000002,0.607471575527883,0.584070796460177,0.5955414012738853,0.10384572135387383,725,799,0.5955414012738853,0.8000000000000002,0.0
A_year,2024-06,2,lightgbm,17241,0.11437851632735921,0.8923029359756216,0.6073998582488692,0.1562352180480957,0.10129607133011123,-0.5423620679122358,0.8000000000000002,0.5647226173541963,0.6039553752535497,0.5836804704729233,0.12232469114320516,918,781,0.5836804704729233,0.8000000000000002,0.0
A_year,2024-07,2,lightgbm,17744,0.19415013525698827,0.8467936241646503,0.6598658146897871,0.222341388463974,0.15645586023668143,-0.42111256253120244,0.8000000000000002,0.5924549871391827,0.6017416545718433,0.5970622119815668,0.19719341749323716,1426,1372,0.5970622119815668,0.8000000000000002,0.0
A_year,2024-08,2,lightgbm,16991,0.1253016302748514,0.8604841226302493,0.6066757201300501,0.19928795099258423,0.10960113172531583,-0.8183019450204492,0.8000000000000002,0.5661904761904762,0.5584781587599812,0.562307874201939,0.12359484432935083,911,940,0.562307874201939,0.8000000000000002,0.0
A_year,2024-09,2,lightgbm,15684,0.15659270594236163,0.8514020482906164,0.6208519636373612,0.23226101696491241,0.1320714303880107,-0.7586015104292898,0.8000000000000002,0.5503724029792239,0.5716612377850163,0.560814859197124,0.16264983422596277,1147,1052,0.5702554744525548,0.8500000000000002,0.009440615255430718
A_year,2024-10,2,lightgbm,16929,0.11288321814637604,0.8611957644547109,0.5702147886271635,0.19173762202262878,0.10014059720729372,-0.9146842276736853,0.8000000000000002,0.5463108320251178,0.5463108320251178,0.5463108320251178,0.11288321814637604,867,867,0.5463108320251178,0.8000000000000002,0.0
A_year,2024-11,2,lightgbm,17369,0.02590822730151419,0.8905933500141195,0.2790891276928599,0.053706277161836624,0.025236991059607264,-1.1280776711846405,0.8000000000000002,0.4057971014492754,0.24888888888888888,0.3085399449035813,0.015890379411595372,164,338,0.3421985815602837,0.6500000000000001,0.033658636656702434
A_year,2024-12,2,lightgbm,17845,0.004875315214345755,0.8921334467353552,0.30041611982759603,0.006579037755727768,0.004851546515906524,-0.35607022094035456,0.8000000000000002,0.5675675675675675,0.2413793103448276,0.3387096774193548,0.0020734099187447465,16,66,0.3790849673202614,0.6500000000000001,0.04037528990090661
A_year,2025-01,2,lightgbm,18496,0.00043252595155709344,0.7628123647771528,0.004317223698949178,0.0010409632232040167,0.0004323388728583231,-1.4077483857093251,0.8000000000000002,0.0,0.0,0.0,5.406574394463668e-05,1,8,0.0,0.1,0.0
A_year,2025-02,2,lightgbm,16588,0.01838678562816494,0.9272458553273403,0.4166344216757554,0.021827049553394318,0.018048711742428846,-0.2093411355273278,0.8000000000000002,0.5549132947976878,0.31475409836065577,0.401673640167364,0.010429225946467325,77,209,0.4332425068119891,0.5500000000000002,0.031568866644625104
A_year,2025-03,2,lightgbm,17678,0.014537843647471434,0.9211725550606775,0.3072248039786113,0.025651467964053154,0.014326494749553107,-0.790491562135484,0.8000000000000002,0.45454545454545453,0.2918287937743191,0.35545023696682465,0.009333635026586719,90,182,0.378021978021978,0.7500000000000002,0.02257174105515336
A_year,2025-04,2,lightgbm,16816,0.05393672692673644,0.8570782571742276,0.4275602191910554,0.08303112536668777,0.051027556415167104,-0.627182079642131,0.8000000000000002,0.5416666666666666,0.37265711135611906,0.44154147615937295,0.037107516650808754,286,569,0.446162998215348,0.7500000000000002,0.004621522055975047
A_year,2025-05,2,lightgbm,17534,0.1536443481236455,0.8393664817694106,0.5921371229813887,0.20744790136814117,0.13003776241330553,-0.5952896875355262,0.8000000000000002,0.562157935887412,0.5337787676317743,0.5476009139375476,0.145887989049846,1120,1256,0.5490725126475549,0.7500000000000002,0.001471598710007238
A_year,2025-06,2,lightgbm,17504,0.11540219378427788,0.8549740262065472,0.5307907394320202,0.17007097601890564,0.10208452745405386,-0.6659819098976687,0.8000000000000002,0.5054455445544555,0.5054455445544555,0.5054455445544555,0.11540219378427788,999,999,0.505480052608505,0.7500000000000002,3.450805404958679e-05
A_year,2025-07,2,lightgbm,17763,0.1492991048809323,0.8571251097833796,0.6231192670803533,0.199599951505661,0.1270088821626847,-0.5715432504161007,0.8000000000000002,0.5753579502637528,0.5757918552036199,0.5755748209574068,0.1494116984743568,1127,1125,0.5755748209574068,0.8000000000000002,0.0
A_year,2025-08,2,lightgbm,17840,0.10319506726457399,0.8710777992337178,0.5745202539918547,0.16337233781814575,0.09254584535683405,-0.7653125020169425,0.8000000000000002,0.5606500290191526,0.5247148288973384,0.5420875420875421,0.09658071748878924,757,875,0.5420875420875421,0.8000000000000002,0.0
A_year,2025-09,2,lightgbm,16277,0.2018799533083492,0.846289600839347,0.6749419435331455,0.2509686052799225,0.16112443776056795,-0.5576073298878697,0.8000000000000002,0.5840312674483529,0.6366402921485088,0.6092020966802563,0.22006512256558333,1490,1194,0.6092954508129413,0.8500000000000002,9.335413268507509e-05
A_year,2025-10,2,lightgbm,15496,0.10686628807434176,0.8414890414258189,0.49978574271339293,0.167048379778862,0.09544588454755357,-0.7501894457862586,0.8000000000000002,0.5172176308539945,0.4535024154589372,0.48326898326898327,0.0937016004130098,701,905,0.4940374787052811,0.7500000000000002,0.01076849543629782
A_year,2025-11,2,lightgbm,16530,0.07664851784633998,0.9231174367073374,0.62973092163233,0.09159224480390549,0.07077352255829929,-0.2941597576757169,0.8000000000000002,0.614963503649635,0.531965272296764,0.5704612780363945,0.0663036902601331,422,593,0.5724191063174114,0.7500000000000002,0.0019578282810169823
A_year,2025-12,2,lightgbm,17192,0.010760818985574686,0.8870562042020854,0.16263320532543854,0.016797717660665512,0.010645023760334382,-0.57798780339574,0.8000000000000002,0.3472222222222222,0.13513513513513514,0.19455252918287938,0.004187994416007445,47,160,0.24281150159744408,0.6500000000000001,0.0482589724145647
A_year,2020-01,3,hist_gradient_boosting,8317,0.00288565588553565,0.6528899875396922,0.005451105342569476,0.002939405618235469,0.0028773288756459236,-0.021574434231335538,0.30000000000000004,0.0,0.0,0.0,0.00012023566189731875,1,24,0.0,0.1,0.0
A_year,2020-02,3,hist_gradient_boosting,8240,0.003519417475728155,0.6288872370537419,0.013859467952390556,0.0035241220612078905,0.0035070311763596945,-0.004873319907562568,0.30000000000000004,0.0,0.0,0.0,0.0,0,29,0.0,0.1,0.0
A_year,2020-03,3,hist_gradient_boosting,8713,0.016527028577986914,0.816944314778076,0.3869092885496891,0.012330043129622936,0.016253885904369318,0.24140951879646133,0.30000000000000004,0.5945945945945946,0.3055555555555556,0.4036697247706422,0.008493056352576609,30,100,0.4279835390946502,0.20000000000000004,0.024313814324007976
A_year,2020-04,3,hist_gradient_boosting,8137,0.03477940272827824,0.7938407293530969,0.29285863241203824,0.028337685391306877,0.033569795874142466,0.1558576793988099,0.30000000000000004,0.5691056910569106,0.24734982332155478,0.3448275862068966,0.01511613616812093,53,213,0.3697478991596639,0.20000000000000004,0.02492031295276731
A_year,2020-05,3,hist_gradient_boosting,8183,0.08664304044971281,0.7976449057248955,0.40793546685328647,0.0639917403459549,0.07913602399134224,0.19137028727958572,0.30000000000000004,0.5235849056603774,0.3131170662905501,0.3918799646954987,0.051814737871196385,202,487,0.41163946061036194,0.20000000000000004,0.019759495914863257
A_year,2020-06,3,hist_gradient_boosting,7694,0.14582791785807123,0.8042306365361392,0.5348210326488331,0.09387072920799255,0.12456213623125086,0.24639435346772953,0.30000000000000004,0.5954198473282443,0.41711229946524064,0.49056603773584906,0.10215752534442422,318,654,0.4961315280464217,0.25000000000000006,0.0055654903105726294
A_year,2020-07,3,hist_gradient_boosting,8066,0.12794445821968758,0.7811229179202676,0.4512100849822904,0.0906875729560852,0.1115746738305582,0.18720288536261365,0.30000000000000004,0.4824242424242424,0.3856589147286822,0.4286483575659666,0.10228118026283164,427,634,0.4286483575659666,0.30000000000000004,0.0
A_year,2020-08,3,hist_gradient_boosting,7374,0.17534580960130186,0.7880504145314358,0.5270845300120915,0.11359696835279465,0.14459965665656585,0.2144036093903371,0.30000000000000004,0.5,0.46326372776488783,0.4809313528703332,0.16246270680770275,599,694,0.48440366972477067,0.25000000000000006,0.003472316854437496
A_year,2020-09,3,hist_gradient_boosting,7521,0.18069405664140406,0.8163158015408833,0.6057652592143054,0.10537209361791611,0.1480437145358771,0.2882366269431851,0.30000000000000004,0.5688622754491018,0.5592347314201619,0.5640074211502782,0.1776359526658689,576,599,0.5640074211502782,0.30000000000000004,0.0
A_year,2020-10,3,hist_gradient_boosting,9821,0.23958863659505142,0.8621363603563901,0.7041321899885628,0.11906124651432037,0.1821859218095758,0.3464849241273129,0.30000000000000004,0.6482635796972396,0.6187845303867403,0.6331811263318112,0.2286936157214133,790,897,0.6354569509464686,0.25000000000000006,0.0022758246146573624
A_year,2020-11,3,hist_gradient_boosting,11941,0.03157189515115987,0.9155752509159039,0.3951051053007361,0.023749152198433876,0.03057511058772404,0.22325212429585772,0.30000000000000004,0.5021834061135371,0.3050397877984085,0.3795379537953795,0.019177623314630264,114,262,0.43373493975903615,0.15000000000000002,0.05419698596365663
A_year,2020-12,3,hist_gradient_boosting,12484,0.0020025632809996794,0.8747572036278995,0.06171768303137635,0.0020054704509675503,0.001998553021305271,-0.0034612189862051057,0.30000000000000004,0.2,0.04,0.06666666666666667,0.0004005126561999359,4,24,0.07692307692307693,0.45000000000000007,0.010256410256410262
