probability_threshold,predicted_rain_rate,accuracy,precision,recall,f1,true_negatives,false_positives,false_negatives,true_positives,model,feature_set,horizon_h,split,rows,rain_rate,roc_auc,pr_auc,brier_score
0.45000000000000007,0.5032379709775967,0.6185214061439239,0.271330329618212,0.9023026776952194,0.4172038131662001,181748,138276,5575,51489,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.5000000000000001,0.4515020366598778,0.6626676001357773,0.29401606991824075,0.877225571288378,0.44041879289107866,199826,120198,7006,50058,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.5500000000000002,0.39993582399864225,0.7054348056687033,0.3209248662232861,0.84815295107248,0.46565484064942875,217612,102412,8665,48399,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.6000000000000002,0.34996340376782076,0.7450860276646301,0.35200466783362505,0.8140508902285154,0.49148552353846725,234510,85514,10611,46453,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.6500000000000001,0.30246785896130346,0.7802979675831636,0.38697318007662834,0.7734648815365204,0.5158572004604929,250104,69920,12927,44137,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.7000000000000002,0.2586001145621181,0.8112721698913782,0.4276880479926165,0.7308635917566242,0.5396075792960234,264215,55809,15358,41706,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.7500000000000002,0.21734714443312966,0.8376585836727767,0.47466416134896716,0.6817433057619515,0.5596627896103522,276968,43056,18161,38903,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.8000000000000002,0.17765349202308214,0.8602739943991853,0.5326536400411995,0.625315435300715,0.5752770948369674,288716,31308,21381,35683,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.8500000000000002,0.13852999830278342,0.877667812287848,0.6046556146866265,0.5535188560213095,0.5779583173226474,299372,20652,25478,31586,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.9000000000000002,0.10208757637474541,0.8875063645621182,0.6902015793848711,0.46561755222206647,0.5560904143993303,308098,11926,30494,26570,lightgbm,tmd_station_neighbor,2,validation,377088,0.15132807196198234,0.864033707313971,0.630918191004647,0.21593912566022608
0.1,0.4016788300112499,0.6444553417755599,0.1198723319369639,0.959813442371582,0.21312696397284664,186049,110302,629,15023,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
0.15000000000000002,0.34435566324682776,0.7000477559510646,0.1373138495904691,0.9425632507027856,0.23970688590647646,203664,92687,899,14753,lightgbm,tmd_station_neighbor,2,test,312003,0.05016618429950994,0.9159512775420233,0.5067508743665645,0.08355624713876125
